,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,average_heartrate,average_cadence,elev_high,elev_low,gear_id
2559,353240248,Altitude training,2015-07-24T10:31:45Z,Run,15768.3,7225,7738,631.0,"[40.689151, -110.903505]",,77.7,3622.0,3111.0,g692393
2560,352313039,Short Morning Run,2015-07-23T06:54:38Z,Run,5446.2,1631,1631,46.0,"[40.740652, -111.855121]",,92.5,1364.0,1318.4,g445824
2561,351606111,Morning Wire w/ John,2015-07-22T07:08:19Z,Run,9885.0,5397,5903,664.0,"[40.767972, -111.8287]",,76.6,2155.0,1523.6,g692393
2562,349874099,Millcreek Loop,2015-07-19T16:43:47Z,Run,19260.9,7557,7652,1342.0,"[40.687965, -111.654271]",,81.0,2821.6,1659.0,g692393
2563,348999399,LCC Loop,2015-07-18T11:17:32Z,Run,20229.3,11650,13111,1516.0,"[40.588753, -111.638844]",,69.9,3322.4,2524.2,g863422
2564,348039508,Morning Wire,2015-07-17T07:20:09Z,Run,10359.1,5129,5203,754.0,"[40.767939, -111.828661]",,80.1,2131.0,1505.8,g689808
2565,346592842,Morning Wire,2015-07-15T07:18:18Z,Run,9965.8,4761,4780,653.0,"[40.767894, -111.828683]",,77.2,2154.4,1531.8,g692393
2566,345868633,Morning Vancott,2015-07-14T07:38:13Z,Run,7265.1,3322,3346,451.0,"[40.767806, -111.828522]",,76.8,1905.4,1517.2,g692393
2567,345452688,Mt Si w/ Ema and Summit - Hike,2015-07-12T10:41:51Z,Run,13826.2,10309,12578,978.0,"[47.486755, -121.725417]",,54.6,1153.0,173.2,g445824
2568,345452618,Short Morning Run,2015-07-10T05:16:41Z,Run,5227.2,1680,1690,39.0,"[40.740678, -111.856609]",,91.4,1383.6,1301.8,g445824
2569,341639012,Morning Wire w/ John,2015-07-08T07:06:08Z,Run,8795.0,4781,5107,648.0,"[40.767926, -111.82868]",,74.5,2152.6,1522.8,g692393
2570,339963157,Sunday Gobblers,2015-07-05T12:50:37Z,Run,11618.7,8038,8998,1026.0,"[40.69245, -111.67007]",,66.4,3055.6,2161.0,g863422
2571,339754633,Evening Run,2015-07-04T22:00:00Z,Run,8046.7,3600,3600,0,[],,,,,g445824
2572,338444186,Friday Long Run - First half w/ John,2015-07-03T05:25:26Z,Run,46708.8,23896,27628,2413.0,"[40.592217, -111.628498]",,71.7,3310.6,2489.8,g689808
2573,337532301,Morning Run w/ Jeff,2015-07-02T06:29:28Z,Run,7772.9,2789,2873,217.0,"[40.768146, -111.82904]",,90.0,1600.6,1522.6,g692393
2574,336903674,Morning Wire w/ John and Pete,2015-07-01T07:10:04Z,Run,9245.7,5075,5837,632.0,"[40.767975, -111.828803]",,76.1,2141.2,1529.0,g689808
2575,335881162,Making up for a lazy weekend,2015-06-29T16:53:30Z,Run,20114.8,10440,11534,1334.0,"[40.699494, -111.721298]",,73.3,2993.6,1806.0,g863422
2576,335182505,Superior P2P w/ John,2015-06-27T05:21:59Z,Run,23435.9,13744,17957,1679.0,"[40.598411, -111.584187]",,69.4,3270.4,2209.2,g689808
2577,333529955,Morning Terraces Loop,2015-06-26T07:24:44Z,Run,10017.4,3471,3526,421.0,"[40.69999, -111.716503]",,88.9,2214.8,1796.6,g863422
2578,331984039,Morning Wire,2015-06-24T06:50:48Z,Run,9548.5,4954,5123,646.0,"[40.768051, -111.828991]",,78.1,2120.8,1503.8,g692393
2579,331602801,Short - All I had time for,2015-06-23T15:30:16Z,Run,5061.9,1658,1698,122.0,"[40.771991, -111.834228]",,89.1,1623.8,1564.4,g863422
2580,330330079,Crest + Mid-Mountain Loop,2015-06-21T06:47:35Z,Ride,52422.1,16116,18526,1681.2,"[40.653296, -111.508426]",,62.0,2949.2,2082.2,b1188597
2581,329526762,Brighton/Alta/Snowbird/Solitude Loop w/ John,2015-06-20T07:11:32Z,Run,30083.3,18021,23131,1921.0,"[40.598564, -111.584558]",,69.2,3321.0,2490.8,g689808
2582,328636758,Morning Wire - West Ridge,2015-06-19T07:00:16Z,Run,9029.2,4764,4797,635.0,"[40.768054, -111.828908]",,76.0,2137.6,1521.4,g689808
2583,327991219,Short morning run,2015-06-18T07:02:50Z,Run,6688.5,2074,2153,82.0,"[40.74065, -111.854953]",,91.5,1386.0,1333.6,g445824
2584,326860601,Lunch Run,2015-06-16T10:58:35Z,Run,8501.8,3067,3077,268.0,"[40.771961, -111.834262]",,86.9,1799.6,1581.0,g692393
2585,325699704,Sunset Peak w/ Ema - Hike,2015-06-14T14:00:25Z,Run,10122.1,8696,11375,589.0,"[40.598767, -111.584617]",,53.0,3206.6,2622.6,g559596
2586,324745978,Low impact recovery,2015-06-13T10:47:34Z,Ride,30911.8,8593,8828,726.9,"[40.727147, -111.536626]",,59.7,2369.3,1935.7,b1188597
2587,324745914,After work run,2015-06-12T15:51:02Z,Run,8919.5,4190,4485,444.0,"[40.767941, -111.82874]",,79.8,1821.4,1524.0,g692393
2588,321995596,Easy Squaw Recovery w/ John and Pete,2015-06-09T12:08:01Z,Run,8529.6,3030,3039,222.0,"[40.771944, -111.8343]",,87.4,1577.4,1500.8,g692393
2589,320702419,Squaw Peak 50,2015-06-06T05:00:51Z,Run,81804.1,33201,34068,2917.0,"[40.355464, -111.572781]",,79.8,2782.8,1550.4,g689808
2590,318400172,Short Lunch Run - probably last before Squaw,2015-06-04T12:59:16Z,Run,6090.3,2270,2270,173.0,"[40.771938, -111.834288]",,86.6,1631.0,1518.2,g692393
2591,316991109,Lunch Run,2015-06-02T12:17:49Z,Run,7810.0,2709,2741,260.0,"[40.771986, -111.834305]",,88.3,2387.2,1544.8,g692393
2592,316159221,Taper Run w/ Ema,2015-05-31T11:17:26Z,Run,8477.8,3492,4266,248.0,"[40.742001, -111.617089]",,82.5,2452.6,2236.6,g692393
2593,316159229,Taper Run w/ Ema,2015-05-30T16:10:06Z,Run,12744.9,5919,6830,388.0,"[40.691479, -111.769156]",,76.0,1947.2,1617.4,g692393
2594,313798344,Short and Easy,2015-05-28T14:33:05Z,Run,4879.2,1685,1688,131.0,"[40.771947, -111.834257]",,88.5,1731.0,1530.6,g689808
2595,313183053,Afternoon Run w/ Jeff,2015-05-27T15:17:23Z,Run,10213.0,4524,4583,628.0,"[40.771981, -111.834332]",,80.2,1884.8,1489.2,g692393
2596,312234802,Hike/Run w/ Ema and Summit,2015-05-25T13:17:26Z,Run,11272.8,8106,10764,861.0,"[40.697277, -111.739007]",,59.3,2619.6,1760.0,g689808
2597,311051653,Aire w/ John and Summit,2015-05-24T09:34:40Z,Run,16185.6,8533,10078,1093.0,"[40.699443, -111.721076]",,73.4,2601.6,1816.2,g692393
2598,310290732,Deso--> Neffs Loop,2015-05-23T08:30:05Z,Run,27831.1,15602,15606,1491.0,"[40.697529, -111.739814]",,75.3,2655.6,1497.4,g689808
2599,308837388,Morning Thaynes--> Deso loop w/ Summit,2015-05-21T06:30:53Z,Run,9221.6,4436,4715,596.0,"[40.697243, -111.740143]",,73.8,2357.8,1733.4,g692393
2600,308507476,Wire w/ Jeff,2015-05-20T15:18:36Z,Run,11350.4,5336,5501,707.0,"[40.771974, -111.834349]",,80.2,2150.6,1515.2,g689808
2601,307567446,Morning Run,2015-05-19T06:55:07Z,Run,5677.7,1941,1944,209.0,"[40.768032, -111.829053]",,87.5,1634.0,1514.8,g692393
2602,306994807,Terraces Loop w/ Ema and Summit,2015-05-17T13:53:01Z,Run,10388.6,5163,5440,440.0,"[40.699415, -111.720943]",,75.8,2219.0,1731.0,g689808
2603,305749970,Grandeur Fun Run Double,2015-05-16T04:02:44Z,Run,31777.0,18342,19210,2405.0,"[40.707801, -111.795669]",,71.2,2514.4,1490.0,g692393
2604,304989926,Afternoon Run w/ Jeff,2015-05-14T15:17:46Z,Run,12939.2,4993,5103,610.0,"[40.768015, -111.828787]",,85.5,1975.6,1553.6,g692393
2605,303324083,Short lunch Run,2015-05-12T14:35:48Z,Run,5199.2,2555,2607,403.0,"[40.77199, -111.834237]",,75.8,1916.0,1531.4,g692393
2606,303045457,After work run,2015-05-11T17:06:43Z,Run,6390.2,2762,2788,433.0,"[40.767942, -111.828766]",,78.0,1893.2,1505.8,g689808
2607,303045459,Short run w/ Ema and Lon,2015-05-07T09:40:19Z,Run,7402.1,3439,3817,318.0,"[39.541321, -106.042408]",,78.8,3085.8,2744.4,g692393
2608,303045454,Morning Run,2015-05-06T07:34:23Z,Run,6273.0,2389,2413,260.0,"[40.76784, -111.828659]",,83.4,1707.0,1514.8,g689808
2609,297511267,"Grandeur Loop - Day 2 of B2B w/ John, Pete, and Nate",2015-05-03T08:23:44Z,Run,15846.8,8286,9801,1144.0,"[40.707703, -111.795773]",,73.8,2489.4,1494.0,g689808
2610,296913271,Run w/ Ed and Bryan,2015-05-02T06:06:57Z,Run,45686.6,26170,30085,3099.0,"[40.75091, -111.81149]",,69.5,2417.2,1508.2,g692393
2611,295674946,Lunch Run w/ Ed,2015-04-30T15:10:45Z,Run,13543.5,5225,5490,549.0,"[40.771995, -111.83413]",,82.3,1955.6,1568.2,g692393
2612,294343671,Lunch Run w/ John,2015-04-28T12:15:55Z,Run,7505.9,2836,2982,309.0,"[40.771977, -111.83424]",,86.3,1722.0,1523.6,g689808
2613,294343669,Evening Run w/ Ema and Summit,2015-04-27T18:17:34Z,Run,5541.3,3427,4158,673.0,"[40.707627, -111.795754]",,71.3,2026.2,1454.4,g692393
2614,293351259,Short Run w/ Ema and Summit,2015-04-26T13:58:54Z,Run,7254.3,3756,4192,424.0,"[40.790462, -111.878796]",,74.7,1839.0,1474.2,g559596
2615,292579985,Chin Scraper attempt w/ Darren,2015-04-25T15:15:21Z,Run,16268.2,10003,11928,1254.0,"[41.087794, -111.901848]",,69.8,2736.6,1580.6,g559596
2616,291239458,Lunch Run w/ Ed,2015-04-23T11:59:37Z,Run,10356.6,3713,3842,332.0,"[40.771948, -111.83436]",,87.5,1722.0,1515.8,g692393
2617,291031075,Run Home,2015-04-22T15:35:20Z,Run,9548.8,2702,2702,71.0,"[40.769262, -111.886132]",,91.5,1569.4,1319.6,g445824
2618,291031080,Walk to work,2015-04-22T08:04:04Z,Run,4388.6,2775,3115,174.0,"[40.770493, -111.837888]",,57.6,1492.6,1325.0,g432007
2619,290083175,Lunch Run,2015-04-21T14:53:22Z,Run,9465.8,3540,3554,404.0,"[40.771974, -111.834305]",,84.5,1677.0,1497.8,g689808
2620,288864400,Wire w/ Ema and Summit,2015-04-19T14:23:08Z,Run,11947.2,6359,7756,762.0,"[40.766103, -111.82661]",,70.4,2167.6,774.8,g692393
2621,287973393,BOSHO!,2015-04-18T07:00:17Z,Run,42198.3,17838,18004,1995.0,"[40.770182, -111.831176]",,79.3,1933.4,1413.6,g689808
2622,286795296,Lunch run w/ Ed,2015-04-16T13:59:14Z,Run,9847.0,3264,3290,284.0,"[40.771934, -111.834219]",,88.7,1633.0,1529.6,g692393
2623,286265210,Snow run w/ John and Pete,2015-04-15T17:13:14Z,Run,10268.8,3780,3816,298.0,"[40.768365, -111.829372]",,87.2,1592.4,1463.8,g689808
2624,285244758,Morning Run,2015-04-14T07:43:26Z,Run,8709.7,3532,3555,417.0,"[40.767751, -111.82852]",,84.0,1713.6,1527.8,g689808
2625,285244755,Short NYC run w/ Ema,2015-04-10T09:19:57Z,Run,8451.9,2802,2947,165.0,"[40.709427, -74.010557]",,91.1,192.2,40.0,g445824
2626,281852700,Snowy after work run w/ John,2015-04-08T17:05:22Z,Run,8032.1,2774,2801,348.0,"[40.767843, -111.828458]",,88.8,1625.4,1505.4,g689808
2627,281063629,Lunch Run,2015-04-07T12:11:27Z,Run,6334.0,2585,2627,448.0,"[40.771993, -111.834257]",,84.4,1911.6,1490.4,g689808
2628,279902036,Windy Grandeur loop w/ Ema and Summit,2015-04-05T10:14:33Z,Run,16628.8,9659,12459,1337.0,"[40.707598, -111.795806]",,71.1,2504.8,1496.2,g692393
2629,279115862,Morning run w/ Summit,2015-04-04T08:22:14Z,Run,12064.9,5785,5925,834.0,"[40.790165, -111.878915]",,79.2,1885.2,1407.2,g689808
2630,277673185,The Wedge w/ Ed and Jeff,2015-04-01T06:39:31Z,Run,49667.0,17227,18237,500.0,"[39.096245, -110.749301]",,86.6,1940.0,1794.2,g692393
2631,277093443,Lunch Run w/ John,2015-03-31T12:10:34Z,Run,6834.1,2257,2257,188.0,"[40.772021, -111.834303]",,89.4,1592.6,1512.0,g689808
2632,276713376,After Work Run,2015-03-30T18:26:05Z,Run,6608.9,2459,2459,284.0,"[40.76789, -111.828644]",,84.2,1675.8,1502.8,g692393
2633,276162258,"Afternoon Ride w/ Evan, Zack, Allen, Rob, and Abhi",2015-03-28T14:21:13Z,Ride,14349.6,5763,7955,398.0,"[38.640754, -109.74922]",,59.5,1619.8,1517.4,b1188597
2634,276162265,"Morning Ride w/ Evan, Zack, Allen, Rob, and Abhi",2015-03-28T09:29:30Z,Ride,19332.7,6113,10878,394.8,"[38.651866, -109.668385]",,60.1,1428.4,1335.8,b1188597
2635,276162217,Morning Run,2015-03-28T07:04:16Z,Run,4821.4,1571,1721,35.0,"[38.622281, -109.931525]",,93.1,1619.2,1581.4,g445824
2636,276164328,Late Night Run,2015-03-27T22:00:00Z,Run,3218.7,1200,1200,0,[],,,,,g445824
2637,276162218,Evening Ride,2015-03-27T17:21:47Z,Ride,11973.5,2942,3041,201.2,"[38.622245, -109.931541]",,60.2,1676.2,1558.2,b1188597
2638,274501259,Lunch Run w/ Ed and John,2015-03-26T11:58:36Z,Run,10971.5,5020,5776,700.0,"[40.771972, -111.834241]",,79.3,2151.4,1498.4,g692393
2639,274093780,Lunch Run,2015-03-25T13:03:07Z,Run,8375.7,3016,3016,372.0,"[40.771299, -111.83341]",,85.5,1711.6,1446.2,g689808
2640,273484026,Lunch Run w/ Pete,2015-03-24T12:03:49Z,Run,9621.5,3134,3141,357.0,"[40.770951, -111.833015]",,87.9,1683.4,1504.2,g692393
2641,272498616,Damn Garmin deleted my run...,2015-03-22T07:40:00Z,Run,29772.9,14940,14940,0,[],,,,,g689808
2642,271946248,Quick Run during Ema's 50k,2015-03-21T08:31:59Z,Run,11353.8,5046,6247,752.0,"[40.993643, -112.202621]",,78.0,1993.8,1373.0,g692393
2643,271416164,After Work Run,2015-03-20T16:33:54Z,Run,9196.9,4321,4361,705.0,"[40.767565, -111.82817]",,75.5,1892.0,1499.2,g689808
2644,270849697,Lunch Run,2015-03-19T12:41:28Z,Run,8561.4,3204,3223,372.0,"[40.771031, -111.833054]",,84.8,1696.8,1488.4,g692393
2645,270384849,Lunch Run,2015-03-18T12:41:22Z,Run,11312.2,5055,5151,615.0,"[40.77197, -111.83424]",,79.0,1899.8,1482.8,g689808
2646,268897843,Pipeline w/ Ema,2015-03-15T12:32:19Z,Run,15081.1,5870,5973,92.0,"[40.699592, -111.721111]",,86.0,1842.6,1796.4,g692393
2647,268244895,A different kind of 5k w/ Summit,2015-03-14T12:59:58Z,Run,15885.2,10335,11770,1524.0,"[40.69702, -111.742956]",,69.4,2474.0,1683.8,g689808
2648,268244883,BST with Patrick and Christian,2015-03-14T08:14:44Z,Ride,17549.2,5176,8667,572.8,"[40.773226, -111.880179]",,60.9,1779.4,1357.2,b1188597
2649,267659114,Wire w/ John,2015-03-13T12:24:18Z,Run,10612.1,4786,5183,701.0,"[40.771985, -111.834276]",,78.0,2163.4,1454.4,g692393
2650,266700714,Lunch Run w/ Pete,2015-03-11T13:15:54Z,Run,11059.7,3608,3808,329.0,"[40.772049, -111.834279]",,89.9,1722.6,1520.6,g689808
2651,266113639,Lunch Run w/ John,2015-03-10T12:23:15Z,Run,9943.2,3436,3756,338.0,"[40.771999, -111.834275]",,87.1,1683.0,1318.0,g692393
2652,265214081,Study Break,2015-03-08T15:38:08Z,Run,6987.0,1895,1899,109.0,"[40.774347, -111.885749]",,92.3,1398.6,921.0,g445824
2653,264484805,AI w/ ET,2015-03-07T09:10:44Z,Run,32744.2,13806,15464,770.0,"[41.025232, -112.240089]",,80.8,1499.2,1292.0,g689808
2654,263909326,Lunch Run,2015-03-06T13:01:59Z,Run,8485.2,2661,2664,227.0,"[40.772, -111.834276]",,88.8,1591.4,1507.4,g692393
2655,263472583,Vancott w/ Ed,2015-03-05T12:01:24Z,Run,7796.2,3604,3728,448.0,"[40.771972, -111.834303]",,78.1,1926.8,1460.8,g689808
2656,263333802,Wire after work,2015-03-04T16:31:31Z,Run,10072.7,4854,4977,692.0,"[40.767577, -111.828196]",,77.3,2188.8,1474.4,g692393
2657,261746891,Run w/ Summit,2015-03-01T11:27:28Z,Run,15426.9,7472,7762,972.0,"[40.789767, -111.878654]",,76.9,1894.8,1303.0,g689808
2658,261264337,Study Break w/ Summit,2015-02-28T12:03:07Z,Run,13758.5,5998,6142,701.0,"[40.789936, -111.878651]",,79.4,1888.6,1418.6,g692393
2659,260688613,Lunch Run w/ John,2015-02-27T12:08:38Z,Run,10168.3,4200,4228,406.0,"[40.772017, -111.834364]",,85.8,1715.4,1519.6,g559596
2660,260283638,Snowy Run w/ Ed,2015-02-26T11:59:56Z,Run,9141.5,3311,3349,280.0,"[40.771967, -111.834315]",,88.2,1616.8,1530.2,g692393
2661,259967631,Birthday Olympus w/ Summit,2015-02-25T13:01:16Z,Run,11457.6,7304,9037,1298.0,"[40.651286, -111.806564]",,71.3,2730.0,1438.2,g689808
2662,259468306,Afternoon Run,2015-02-24T15:15:35Z,Run,6550.2,2902,2940,445.0,"[40.771937, -111.83428]",,79.2,1923.4,1477.4,g692393
2663,258669795,Sunday Run,2015-02-22T13:11:11Z,Run,21040.7,9660,10154,1035.0,"[40.772954, -111.880217]",,78.7,1881.2,1321.4,g689808
2664,258134596,Run with Summit,2015-02-21T10:55:04Z,Run,11046.6,5175,5233,602.0,"[40.790197, -111.878913]",,79.8,1813.8,1423.2,g445824
2665,257589219,Lunch Run w/ John,2015-02-20T12:07:16Z,Run,8750.3,3010,3014,244.0,"[40.771967, -111.834297]",,89.4,1607.2,1523.0,g445824
2666,257248614,Lunch Run w/ Ed,2015-02-19T11:59:53Z,Run,15402.5,6269,6277,620.0,"[40.772097, -111.834423]",,84.6,2076.0,1542.4,g445824
2667,256406176,Afternoon Run,2015-02-17T14:57:47Z,Run,7825.9,2691,2698,190.0,"[40.771939, -111.834369]",,87.8,1591.8,1508.8,g445824
2668,255885995,Presidents' Day Ride,2015-02-16T09:54:19Z,Ride,26930.3,7971,8824,1030.8,"[40.773052, -111.880135]",,60.1,1903.2,1353.6,b1188597
2669,255517913,City Creek,2015-02-15T12:41:14Z,Run,18879.7,6851,6877,436.0,"[40.772954, -111.880335]",,85.1,1683.2,1352.4,g445824
2670,254886034,More easy flat(ish)...,2015-02-14T11:11:58Z,Run,14517.0,5278,5341,332.0,"[40.772926, -111.880347]",,86.8,1609.2,1345.8,g445824
2671,254375317,More flat and easy,2015-02-13T07:41:41Z,Run,8161.1,3121,3142,183.0,"[40.76788, -111.828639]",,88.6,1571.4,1438.2,g445824
2672,254084884,Flat... as prescribed,2015-02-12T13:55:29Z,Run,8292.5,2803,2806,160.0,"[40.771961, -111.834329]",,88.6,1449.0,1358.8,g445824
2673,253661890,Treadmill,2015-02-11T11:30:00Z,Run,2414.0,720,720,0,[],,,,,g445824
2674,253224922,Evening Run w/ Summit,2015-02-09T17:11:14Z,Run,8231.2,2935,2978,209.0,"[40.789933, -111.878677]",,86.2,1575.6,1411.8,g559596
2675,252321401,"Running injuries suck, but... ",2015-02-08T11:56:44Z,Ride,32378.7,8156,8482,1129.4,"[40.773181, -111.8801]",,60.5,1847.6,1298.6,b1188597
2676,252321337,Short Hike with Summit,2015-02-07T11:48:14Z,Run,4800.5,4001,4633,253.0,"[40.788994, -111.869727]",,53.5,1779.6,1566.4,g432007
2677,250806888,Morning Run,2015-02-05T06:38:55Z,Run,9504.9,3236,3282,153.0,"[40.773053, -111.880415]",,89.5,1428.6,1332.8,g445824
2678,250076122,Vancott Lunch,2015-02-03T12:29:52Z,Run,7050.0,3386,3418,463.0,"[40.77189, -111.834249]",,76.3,1923.2,1538.4,g559596
2679,249280900,Grandeur w/ Summit,2015-02-01T12:56:27Z,Run,7930.8,5156,5322,1038.0,"[40.707542, -111.795803]",,69.6,2539.4,1461.8,g559596
2680,248753532,Antelope Island with Ema,2015-01-31T10:42:39Z,Run,26129.0,10661,11488,624.0,"[41.025361, -112.24007]",,80.7,1487.4,1284.8,g445824
2681,247945986,Lunch Run with Ed,2015-01-29T11:57:12Z,Run,10620.4,5459,5685,729.0,"[40.770917, -111.833002]",,75.4,2196.0,1517.2,g559596
2682,247945978,Lunch Run with John,2015-01-28T12:24:07Z,Run,10935.3,4615,4945,503.0,"[40.771911, -111.834236]",,83.6,1815.6,1502.6,g559596
2683,247076494,Lunch Run,2015-01-27T12:02:00Z,Run,10369.4,3791,3813,349.0,"[40.771644, -111.833949]",,83.1,1708.6,1528.4,g559596
2684,246185380,Olympus - Hike with Ema,2015-01-25T10:17:05Z,Run,12215.9,10373,18480,1294.0,"[40.651345, -111.806551]",,,2742.6,1449.6,g432007
2685,245581983,Grandeur,2015-01-24T13:11:06Z,Run,9239.2,6821,7650,1223.0,"[40.707632, -111.79585]",,68.2,2529.4,1493.6,g559596
2686,245039038,Lunch Run with John,2015-01-23T12:06:27Z,Run,11215.0,4517,4585,448.0,"[40.770901, -111.833002]",,84.4,1741.8,1544.8,g559596
2687,244540062,Wire w/ Ema and Summit,2015-01-21T16:08:23Z,Run,8815.1,5191,6618,705.0,"[40.767516, -111.828167]",,71.4,2180.0,1500.4,g559596
2688,243866276,Wire with Ed,2015-01-20T11:58:20Z,Run,10586.1,5227,5359,752.0,"[40.771889, -111.834272]",,77.9,2198.6,1523.0,g559596
2689,242985985,Antelope Island w/ Ed and Jeff,2015-01-18T08:25:09Z,Run,32385.1,11578,11872,751.0,"[41.025103, -112.239964]",,85.7,1483.6,1283.0,g445824
2690,242410564,Run with Ema and Summit,2015-01-17T12:45:31Z,Run,9765.5,5697,6935,551.0,"[40.789911, -111.878644]",,69.5,1876.6,1384.4,g559596
2691,241880922,Lunch Run with John,2015-01-16T12:02:39Z,Run,12823.1,4872,4984,483.0,"[40.771971, -111.834311]",,86.1,1793.8,1481.6,g559596
2692,241514919,Vancott Double with Ed,2015-01-15T11:53:31Z,Run,10269.4,5368,5617,796.0,"[40.772, -111.834334]",,74.0,1946.4,1506.0,g559596
2693,241183875,Spikes would've been useful,2015-01-14T16:23:38Z,Run,9816.7,3749,3809,337.0,"[40.767431, -111.828]",,84.9,1705.4,1515.2,g559596
2694,240551599,Vancott Snowstorm,2015-01-12T16:20:10Z,Run,6408.1,3279,3406,448.0,"[40.767772, -111.828448]",,76.6,1907.6,1501.4,g559596
2695,240192836,Walking Summit,2015-01-11T15:56:47Z,Run,4467.3,3107,3297,101.8,"[40.773228, -111.88017]",,,1402.0,1307.6,g432007
2696,239357274,Huge Freaking Moose! - With Ema and Summit,2015-01-10T11:26:59Z,Run,15140.5,10766,10771,741.0,"[40.699493, -111.721182]",,73.0,2581.6,1830.8,g559596
2697,239357228,Walking Summit,2015-01-09T17:15:37Z,Run,1980.2,1471,1775,81.0,"[40.78926, -111.870036]",,,1639.8,1556.0,g432007
2698,238537861,Wire with Ed,2015-01-08T12:02:49Z,Run,10747.4,6019,6625,738.0,"[40.770893, -111.833011]",,75.9,2184.8,1530.2,g559596
2699,237971239,Before Work Run,2015-01-07T07:15:42Z,Run,9587.3,3709,3873,254.0,"[40.768121, -111.829098]",,86.0,1582.6,1514.0,g559596
2700,237971233,After Work Run - Sloppy,2015-01-06T16:02:07Z,Run,7369.3,2586,2586,206.0,"[40.767933, -111.828745]",,85.1,1584.4,1490.8,g559596
2701,236881203,Snowshoe with Ema,2015-01-04T10:06:36Z,Run,13911.5,10559,17580,804.0,"[40.649478, -111.647983]",,,2977.0,2152.2,g432007
2702,236285351,Deso Loop,2015-01-03T11:49:27Z,Run,10277.4,6203,6581,633.0,"[40.697228, -111.739637]",,74.6,2355.8,1737.2,g559596
2703,236285306,Short New Years Day Hike,2015-01-01T12:51:41Z,Run,2255.6,1607,1786,68.0,"[44.576147, -123.370311]",,,420.8,284.4,g432007
2704,234970788,"Snowshoe - Beautifully Clear Day, Amazing Views",2014-12-30T11:28:32Z,Run,9019.6,6512,10422,202.0,"[44.222328, -121.576164]",,,1297.6,1042.0,g432007
2705,234970784,Stormy Snowshoe - No View,2014-12-29T12:49:08Z,Run,7719.9,5711,9188,217.0,"[44.160025, -121.637809]",,,1799.4,1566.4,g432007
2706,234970782,Short Stormy Snowshoe,2014-12-28T11:09:54Z,Run,3665.7,2086,5925,167.0,"[44.491952, -121.794195]",,,1682.0,1566.2,g432007
2707,234970791,Family Hike in Central Oregon,2014-12-26T12:14:18Z,Run,10077.3,7312,12712,255.0,"[44.223356, -121.714098]",,,1668.0,1461.4,g432007
2708,234970797,Xmas Eve Walking the Dogs,2014-12-24T14:17:20Z,Run,2536.5,1705,1862,40.0,"[44.603407, -123.332695]",,,201.0,161.0,g432007
2709,234975529,Walking Summit,2014-12-22T15:47:54Z,Run,3077.2,2784,3026,237.0,"[40.789864, -111.869998]",,54.6,1789.8,1574.8,g432007
2710,230380193,Lunch Run with Ed,2014-12-17T11:45:28Z,Run,14945.8,5970,6443,705.0,"[40.771998, -111.83427]",,81.1,1732.8,1487.8,g559596
2711,229811873,Afternoon Run,2014-12-15T15:05:37Z,Run,7679.7,2728,2728,329.0,"[40.771963, -111.834269]",,85.3,1683.0,1504.6,g559596
2712,229503644,Millcreek Loop with Ema and Summit,2014-12-14T11:36:36Z,Run,10541.3,5387,6108,470.0,"[40.699452, -111.721259]",,76.3,2242.2,1758.8,g559596
2713,228719541,Wire with Darren,2014-12-12T12:05:36Z,Run,10314.0,5652,6581,681.0,"[40.770984, -111.832589]",,69.6,2203.0,1550.4,g559596
2714,227923068,Lunch Run with Ed,2014-12-09T11:49:28Z,Run,11063.4,5398,5897,764.0,"[40.771863, -111.834195]",,76.2,2161.0,1505.2,g559596
2715,227311074,Study Break,2014-12-07T13:51:21Z,Run,11929.4,5772,5884,813.0,"[40.790444, -111.878931]",,76.5,1881.8,1407.4,g559596
2716,226900961,Grandeur with Ema and Summit,2014-12-06T14:09:26Z,Run,8096.1,6016,9386,1012.0,"[40.70751, -111.795854]",,66.7,2590.0,1428.0,g559596
2717,226262853,Lunch Run with Ed,2014-12-04T11:57:41Z,Run,10914.4,5665,5916,707.0,"[40.771893, -111.834231]",,74.2,2048.2,1522.4,g559596
2718,225992478,"12/03/2014 Salt Lake City, UT",2014-12-03T16:30:59Z,Run,8503.7,3608,3660,369.0,"[40.767511, -111.828129]",,81.3,1683.4,1508.0,g445824
2719,225651754,Lunch Run,2014-12-02T14:42:13Z,Run,8369.0,3112,3197,358.0,"[40.771517, -111.833703]",,85.3,1753.8,1423.4,g445824
2720,225060928,Short Run From TG Cabin,2014-11-29T08:34:28Z,Run,5565.3,1768,1851,95.0,"[44.332191, -121.505783]",,89.9,1065.6,913.0,g445824
2721,225060930,Family Hike at Smith Rock,2014-11-27T09:55:23Z,Run,6481.1,4579,6098,326.0,"[44.365994, -121.137013]",,,1003.6,795.2,g432007
2722,223228854,Vancott Ridge with Ed,2014-11-25T11:50:49Z,Run,11527.4,6805,7596,746.0,"[40.767864, -111.828541]",,70.0,2111.4,1495.0,g559596
2723,222755027,Run with Summit,2014-11-23T15:14:35Z,Run,7142.3,2880,3013,313.0,"[40.789929, -111.86993]",,81.4,1814.6,1477.2,g559596
2724,222064026,Grandeur Fail with Summit,2014-11-22T09:27:15Z,Run,6304.1,3561,3945,733.0,"[40.707674, -111.795814]",,74.0,1980.0,1491.2,g559596
